timestamp,epoch_time,event_type,epoch,loss,accuracy,val_accuracy,sample_count,detected_class,extra_info,raw_message
2026-05-21T15:54:21.136914,1779368061.136915,TRAIN_EPOCH,1,0.4943,76.7,,,,,  Epoch  1  Loss=0.4943  Acc=76.7%
2026-05-21T15:54:21.285049,1779368061.2850492,TRAIN_EPOCH,2,0.4914,80.0,,,,,  Epoch  2  Loss=0.4914  Acc=80.0%
2026-05-21T15:54:21.433251,1779368061.4332519,TRAIN_EPOCH,3,0.4778,80.0,,,,,  Epoch  3  Loss=0.4778  Acc=80.0%
2026-05-21T15:54:21.580878,1779368061.580878,TRAIN_EPOCH,4,0.465,83.3,,,,,  Epoch  4  Loss=0.4650  Acc=83.3%
2026-05-21T15:54:21.738931,1779368061.7389317,TRAIN_EPOCH,5,0.4567,83.3,,,,,  Epoch  5  Loss=0.4567  Acc=83.3%
2026-05-21T15:54:21.885871,1779368061.885872,TRAIN_EPOCH,6,0.4482,83.3,,,,,  Epoch  6  Loss=0.4482  Acc=83.3%
2026-05-21T15:54:22.033600,1779368062.0336,TRAIN_EPOCH,7,0.4405,83.3,,,,,  Epoch  7  Loss=0.4405  Acc=83.3%
2026-05-21T15:54:22.182573,1779368062.1825738,TRAIN_EPOCH,8,0.4333,83.3,,,,,  Epoch  8  Loss=0.4333  Acc=83.3%
2026-05-21T15:54:22.332428,1779368062.332428,TRAIN_EPOCH,9,0.4265,83.3,,,,,  Epoch  9  Loss=0.4265  Acc=83.3%
2026-05-21T15:54:22.481632,1779368062.481632,TRAIN_EPOCH,10,0.4201,83.3,,,,,  Epoch 10  Loss=0.4201  Acc=83.3%
2026-05-21T15:54:22.631135,1779368062.6311352,TRAIN_EPOCH,11,0.4143,86.7,,,,,  Epoch 11  Loss=0.4143  Acc=86.7%
2026-05-21T15:54:22.789570,1779368062.7895703,TRAIN_EPOCH,12,0.4086,86.7,,,,,  Epoch 12  Loss=0.4086  Acc=86.7%
2026-05-21T15:54:22.939069,1779368062.93907,TRAIN_EPOCH,13,0.4033,86.7,,,,,  Epoch 13  Loss=0.4033  Acc=86.7%
2026-05-21T15:54:23.086276,1779368063.086276,TRAIN_EPOCH,14,0.3982,86.7,,,,,  Epoch 14  Loss=0.3982  Acc=86.7%
2026-05-21T15:54:23.090087,1779368063.0900874,VALIDATION,,,,90.0,10,,,[ACCURACY] Validation: 90.0% (n=10)
2026-05-21T15:54:23.090604,1779368063.0906045,FL,,,,,,,"B1 pre-pack: min=-7.7798, max=5.5879, mean=-0.0158","[FL] B1 pre-pack: min=-7.7798, max=5.5879, mean=-0.0158"
2026-05-21T15:54:23.094762,1779368063.0947626,FL,,,,,,,Model sent (72 bytes),[FL] Model sent (72 bytes)
2026-05-21T15:54:23.094762,1779368063.0947626,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:23.223273,1779368063.2232738,BLE,,,,,,,Received global model (64 bytes),[BLE] Received global model (64 bytes)
2026-05-21T15:54:23.224272,1779368063.2242725,FL,,,,,,,Global model updated (Adam reset),[FL] Global model updated (Adam reset)
2026-05-21T15:54:23.225834,1779368063.2258346,FL,,,,,,,"B1 unpacked: min=-7.4803, max=5.3543, mean=-0.0098","[FL] B1 unpacked: min=-7.4803, max=5.3543, mean=-0.0098"
2026-05-21T15:54:25.093760,1779368065.093761,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:54:27.101235,1779368067.1012352,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:29.099628,1779368069.0996282,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:54:31.097658,1779368071.0976584,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:33.094700,1779368073.0947003,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:35.100673,1779368075.1006734,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:37.094462,1779368077.0944626,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:54:39.097736,1779368079.097736,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:54:40.843761,1779368080.843761,FL,,,,,,,Local training (4-class cross-entropy),[FL] Local training (4-class cross-entropy)
2026-05-21T15:54:40.981101,1779368080.9811018,TRAIN_EPOCH,0,0.6051,70.0,,,,,  Epoch  0  Loss=0.6051  Acc=70.0%
2026-05-21T15:54:41.130100,1779368081.1301007,TRAIN_EPOCH,1,0.5354,76.7,,,,,  Epoch  1  Loss=0.5354  Acc=76.7%
2026-05-21T15:54:41.287732,1779368081.2877328,TRAIN_EPOCH,2,0.5278,80.0,,,,,  Epoch  2  Loss=0.5278  Acc=80.0%
2026-05-21T15:54:41.434929,1779368081.4349294,TRAIN_EPOCH,3,0.5189,76.7,,,,,  Epoch  3  Loss=0.5189  Acc=76.7%
2026-05-21T15:54:41.583218,1779368081.5832179,TRAIN_EPOCH,4,0.5134,76.7,,,,,  Epoch  4  Loss=0.5134  Acc=76.7%
2026-05-21T15:54:41.731112,1779368081.7311122,TRAIN_EPOCH,5,0.5072,76.7,,,,,  Epoch  5  Loss=0.5072  Acc=76.7%
2026-05-21T15:54:41.890517,1779368081.890517,TRAIN_EPOCH,6,0.5028,76.7,,,,,  Epoch  6  Loss=0.5028  Acc=76.7%
2026-05-21T15:54:42.037823,1779368082.0378234,TRAIN_EPOCH,7,0.4974,76.7,,,,,  Epoch  7  Loss=0.4974  Acc=76.7%
2026-05-21T15:54:42.186653,1779368082.1866539,TRAIN_EPOCH,8,0.4936,76.7,,,,,  Epoch  8  Loss=0.4936  Acc=76.7%
2026-05-21T15:54:42.334539,1779368082.33454,TRAIN_EPOCH,9,0.4887,76.7,,,,,  Epoch  9  Loss=0.4887  Acc=76.7%
2026-05-21T15:54:42.482743,1779368082.4827433,TRAIN_EPOCH,10,0.486,80.0,,,,,  Epoch 10  Loss=0.4860  Acc=80.0%
2026-05-21T15:54:42.632877,1779368082.6328778,TRAIN_EPOCH,11,0.4807,80.0,,,,,  Epoch 11  Loss=0.4807  Acc=80.0%
2026-05-21T15:54:42.781817,1779368082.781818,TRAIN_EPOCH,12,0.4768,80.0,,,,,  Epoch 12  Loss=0.4768  Acc=80.0%
2026-05-21T15:54:42.939663,1779368082.939664,TRAIN_EPOCH,13,0.4726,80.0,,,,,  Epoch 13  Loss=0.4726  Acc=80.0%
2026-05-21T15:54:43.089378,1779368083.089378,TRAIN_EPOCH,14,0.4685,80.0,,,,,  Epoch 14  Loss=0.4685  Acc=80.0%
2026-05-21T15:54:43.092425,1779368083.0924256,VALIDATION,,,,80.0,10,,,[ACCURACY] Validation: 80.0% (n=10)
2026-05-21T15:54:43.095396,1779368083.095396,FL,,,,,,,"B1 pre-pack: min=-8.1418, max=5.9522, mean=-0.0148","[FL] B1 pre-pack: min=-8.1418, max=5.9522, mean=-0.0148"
2026-05-21T15:54:43.096355,1779368083.0963554,FL,,,,,,,Model sent (72 bytes),[FL] Model sent (72 bytes)
2026-05-21T15:54:43.096355,1779368083.0963554,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:54:43.263523,1779368083.2635236,BLE,,,,,,,Received global model (64 bytes),[BLE] Received global model (64 bytes)
2026-05-21T15:54:43.265560,1779368083.2655604,FL,,,,,,,Global model updated (Adam reset),[FL] Global model updated (Adam reset)
2026-05-21T15:54:43.266521,1779368083.2665215,FL,,,,,,,"B1 unpacked: min=-7.7953, max=5.5118, mean=-0.0074","[FL] B1 unpacked: min=-7.7953, max=5.5118, mean=-0.0074"
2026-05-21T15:54:45.097244,1779368085.0974174,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:47.094931,1779368087.0949311,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:49.094650,1779368089.0946505,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:51.094764,1779368091.094764,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:54:53.101546,1779368093.1015463,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:54:55.099035,1779368095.099035,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:54:57.102156,1779368097.1021569,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:54:59.099858,1779368099.0998588,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:00.841134,1779368100.8411348,FL,,,,,,,Local training (4-class cross-entropy),[FL] Local training (4-class cross-entropy)
2026-05-21T15:55:00.979367,1779368100.9793673,TRAIN_EPOCH,0,0.6857,73.3,,,,,  Epoch  0  Loss=0.6857  Acc=73.3%
2026-05-21T15:55:01.128883,1779368101.1288831,TRAIN_EPOCH,1,0.622,76.7,,,,,  Epoch  1  Loss=0.6220  Acc=76.7%
2026-05-21T15:55:01.288665,1779368101.2886655,TRAIN_EPOCH,2,0.5985,76.7,,,,,  Epoch  2  Loss=0.5985  Acc=76.7%
2026-05-21T15:55:01.436673,1779368101.4366739,TRAIN_EPOCH,3,0.5787,76.7,,,,,  Epoch  3  Loss=0.5787  Acc=76.7%
2026-05-21T15:55:01.585503,1779368101.5855036,TRAIN_EPOCH,4,0.5637,76.7,,,,,  Epoch  4  Loss=0.5637  Acc=76.7%
2026-05-21T15:55:01.733783,1779368101.7337835,TRAIN_EPOCH,5,0.5497,76.7,,,,,  Epoch  5  Loss=0.5497  Acc=76.7%
2026-05-21T15:55:01.882342,1779368101.8823423,TRAIN_EPOCH,6,0.5337,76.7,,,,,  Epoch  6  Loss=0.5337  Acc=76.7%
2026-05-21T15:55:02.032015,1779368102.0320153,TRAIN_EPOCH,7,0.5212,76.7,,,,,  Epoch  7  Loss=0.5212  Acc=76.7%
2026-05-21T15:55:02.180993,1779368102.1809938,TRAIN_EPOCH,8,0.513,80.0,,,,,  Epoch  8  Loss=0.5130  Acc=80.0%
2026-05-21T15:55:02.337871,1779368102.3378718,TRAIN_EPOCH,9,0.506,80.0,,,,,  Epoch  9  Loss=0.5060  Acc=80.0%
2026-05-21T15:55:02.485648,1779368102.4856484,TRAIN_EPOCH,10,0.4999,80.0,,,,,  Epoch 10  Loss=0.4999  Acc=80.0%
2026-05-21T15:55:02.632433,1779368102.6324332,TRAIN_EPOCH,11,0.4947,80.0,,,,,  Epoch 11  Loss=0.4947  Acc=80.0%
2026-05-21T15:55:02.790164,1779368102.7901645,TRAIN_EPOCH,12,0.49,80.0,,,,,  Epoch 12  Loss=0.4900  Acc=80.0%
2026-05-21T15:55:02.939216,1779368102.9392169,TRAIN_EPOCH,13,0.485,80.0,,,,,  Epoch 13  Loss=0.4850  Acc=80.0%
2026-05-21T15:55:03.088625,1779368103.0886252,TRAIN_EPOCH,14,0.4806,80.0,,,,,  Epoch 14  Loss=0.4806  Acc=80.0%
2026-05-21T15:55:03.089669,1779368103.0896695,VALIDATION,,,,70.0,10,,,[ACCURACY] Validation: 70.0% (n=10)
2026-05-21T15:55:03.090667,1779368103.090667,FL,,,,,,,"B1 pre-pack: min=-7.0909, max=5.2361, mean=0.0030","[FL] B1 pre-pack: min=-7.0909, max=5.2361, mean=0.0030"
2026-05-21T15:55:03.095160,1779368103.0951602,FL,,,,,,,Model sent (72 bytes),[FL] Model sent (72 bytes)
2026-05-21T15:55:03.095637,1779368103.0956378,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:03.308054,1779368103.3080547,BLE,,,,,,,Received global model (64 bytes),[BLE] Received global model (64 bytes)
2026-05-21T15:55:03.309406,1779368103.309406,FL,,,,,,,Global model updated (Adam reset),[FL] Global model updated (Adam reset)
2026-05-21T15:55:03.311057,1779368103.311057,FL,,,,,,,"B1 unpacked: min=-7.4803, max=5.3543, mean=-0.0098","[FL] B1 unpacked: min=-7.4803, max=5.3543, mean=-0.0098"
2026-05-21T15:55:05.097895,1779368105.0978956,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:55:07.100507,1779368107.1005075,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:09.094413,1779368109.0944133,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:55:11.101012,1779368111.1010125,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:13.097572,1779368113.0975723,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:55:15.103073,1779368115.1030734,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:55:17.098522,1779368117.0985222,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:19.097148,1779368119.0971482,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:55:20.844190,1779368120.8441908,FL,,,,,,,Local training (4-class cross-entropy),[FL] Local training (4-class cross-entropy)
2026-05-21T15:55:20.981536,1779368120.9815366,TRAIN_EPOCH,0,0.5921,70.0,,,,,  Epoch  0  Loss=0.5921  Acc=70.0%
2026-05-21T15:55:21.130652,1779368121.1306527,TRAIN_EPOCH,1,0.5546,70.0,,,,,  Epoch  1  Loss=0.5546  Acc=70.0%
2026-05-21T15:55:21.280005,1779368121.2800057,TRAIN_EPOCH,2,0.5469,73.3,,,,,  Epoch  2  Loss=0.5469  Acc=73.3%
2026-05-21T15:55:21.429415,1779368121.429415,TRAIN_EPOCH,3,0.5398,73.3,,,,,  Epoch  3  Loss=0.5398  Acc=73.3%
2026-05-21T15:55:21.589308,1779368121.589309,TRAIN_EPOCH,4,0.5343,73.3,,,,,  Epoch  4  Loss=0.5343  Acc=73.3%
2026-05-21T15:55:21.737448,1779368121.7374485,TRAIN_EPOCH,5,0.5296,76.7,,,,,  Epoch  5  Loss=0.5296  Acc=76.7%
2026-05-21T15:55:21.886048,1779368121.8860483,TRAIN_EPOCH,6,0.5255,76.7,,,,,  Epoch  6  Loss=0.5255  Acc=76.7%
2026-05-21T15:55:22.034343,1779368122.0343432,TRAIN_EPOCH,7,0.5203,73.3,,,,,  Epoch  7  Loss=0.5203  Acc=73.3%
2026-05-21T15:55:22.182740,1779368122.1827404,TRAIN_EPOCH,8,0.519,73.3,,,,,  Epoch  8  Loss=0.5190  Acc=73.3%
2026-05-21T15:55:22.331279,1779368122.3312795,TRAIN_EPOCH,9,0.5134,73.3,,,,,  Epoch  9  Loss=0.5134  Acc=73.3%
2026-05-21T15:55:22.480928,1779368122.480928,TRAIN_EPOCH,10,0.5146,73.3,,,,,  Epoch 10  Loss=0.5146  Acc=73.3%
2026-05-21T15:55:22.640514,1779368122.6405144,TRAIN_EPOCH,11,0.5097,73.3,,,,,  Epoch 11  Loss=0.5097  Acc=73.3%
2026-05-21T15:55:22.790405,1779368122.7904058,TRAIN_EPOCH,12,0.5103,73.3,,,,,  Epoch 12  Loss=0.5103  Acc=73.3%
2026-05-21T15:55:22.938463,1779368122.9384632,TRAIN_EPOCH,13,0.5066,73.3,,,,,  Epoch 13  Loss=0.5066  Acc=73.3%
2026-05-21T15:55:23.087507,1779368123.0875077,TRAIN_EPOCH,14,0.5073,73.3,,,,,  Epoch 14  Loss=0.5073  Acc=73.3%
2026-05-21T15:55:23.090098,1779368123.0900981,VALIDATION,,,,90.0,10,,,[ACCURACY] Validation: 90.0% (n=10)
2026-05-21T15:55:23.093094,1779368123.0930946,FL,,,,,,,"B1 pre-pack: min=-7.2932, max=5.3222, mean=-0.0362","[FL] B1 pre-pack: min=-7.2932, max=5.3222, mean=-0.0362"
2026-05-21T15:55:23.094051,1779368123.0940511,FL,,,,,,,Model sent (72 bytes),[FL] Model sent (72 bytes)
2026-05-21T15:55:23.095043,1779368123.0950437,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:23.222337,1779368123.2223377,BLE,,,,,,,Received global model (64 bytes),[BLE] Received global model (64 bytes)
2026-05-21T15:55:23.225025,1779368123.2250252,FL,,,,,,,Global model updated (Adam reset),[FL] Global model updated (Adam reset)
2026-05-21T15:55:23.226913,1779368123.226913,FL,,,,,,,"B1 unpacked: min=-7.4016, max=5.3543, mean=-0.0172","[FL] B1 unpacked: min=-7.4016, max=5.3543, mean=-0.0172"
2026-05-21T15:55:25.097672,1779368125.0976725,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:27.100465,1779368127.100466,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:55:29.099049,1779368129.0990498,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:31.096822,1779368131.0968227,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:33.095859,1779368133.0958593,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:35.099317,1779368135.0993173,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:55:37.094601,1779368137.0946012,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:55:39.100677,1779368139.100677,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:40.838897,1779368140.8388977,FL,,,,,,,Local training (4-class cross-entropy),[FL] Local training (4-class cross-entropy)
2026-05-21T15:55:40.986946,1779368140.9869466,TRAIN_EPOCH,0,0.6433,73.3,,,,,  Epoch  0  Loss=0.6433  Acc=73.3%
2026-05-21T15:55:41.135197,1779368141.1351972,TRAIN_EPOCH,1,0.6007,66.7,,,,,  Epoch  1  Loss=0.6007  Acc=66.7%
2026-05-21T15:55:41.284713,1779368141.2847135,TRAIN_EPOCH,2,0.591,66.7,,,,,  Epoch  2  Loss=0.5910  Acc=66.7%
2026-05-21T15:55:41.431867,1779368141.4318676,TRAIN_EPOCH,3,0.5758,70.0,,,,,  Epoch  3  Loss=0.5758  Acc=70.0%
2026-05-21T15:55:41.581570,1779368141.5815706,TRAIN_EPOCH,4,0.5649,70.0,,,,,  Epoch  4  Loss=0.5649  Acc=70.0%
2026-05-21T15:55:41.729816,1779368141.7298164,TRAIN_EPOCH,5,0.5555,70.0,,,,,  Epoch  5  Loss=0.5555  Acc=70.0%
2026-05-21T15:55:41.889796,1779368141.889796,TRAIN_EPOCH,6,0.5457,73.3,,,,,  Epoch  6  Loss=0.5457  Acc=73.3%
2026-05-21T15:55:42.037803,1779368142.0378032,TRAIN_EPOCH,7,0.5415,73.3,,,,,  Epoch  7  Loss=0.5415  Acc=73.3%
2026-05-21T15:55:42.185780,1779368142.1857805,TRAIN_EPOCH,8,0.531,73.3,,,,,  Epoch  8  Loss=0.5310  Acc=73.3%
2026-05-21T15:55:42.333958,1779368142.3339589,TRAIN_EPOCH,9,0.5276,73.3,,,,,  Epoch  9  Loss=0.5276  Acc=73.3%
2026-05-21T15:55:42.482669,1779368142.4826698,TRAIN_EPOCH,10,0.5207,73.3,,,,,  Epoch 10  Loss=0.5207  Acc=73.3%
2026-05-21T15:55:42.639414,1779368142.6394145,TRAIN_EPOCH,11,0.5146,73.3,,,,,  Epoch 11  Loss=0.5146  Acc=73.3%
2026-05-21T15:55:42.786285,1779368142.7862852,TRAIN_EPOCH,12,0.5126,76.7,,,,,  Epoch 12  Loss=0.5126  Acc=76.7%
2026-05-21T15:55:42.935147,1779368142.9351473,TRAIN_EPOCH,13,0.5072,76.7,,,,,  Epoch 13  Loss=0.5072  Acc=76.7%
2026-05-21T15:55:43.092594,1779368143.0925946,TRAIN_EPOCH,14,0.5047,76.7,,,,,  Epoch 14  Loss=0.5047  Acc=76.7%
2026-05-21T15:55:43.093596,1779368143.0935967,VALIDATION,,,,80.0,10,,,[ACCURACY] Validation: 80.0% (n=10)
2026-05-21T15:55:43.093596,1779368143.0935967,FL,,,,,,,"B1 pre-pack: min=-7.7727, max=4.5603, mean=0.0359","[FL] B1 pre-pack: min=-7.7727, max=4.5603, mean=0.0359"
2026-05-21T15:55:43.094733,1779368143.0947337,FL,,,,,,,Model sent (72 bytes),[FL] Model sent (72 bytes)
2026-05-21T15:55:43.095101,1779368143.095101,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:43.262544,1779368143.2625444,BLE,,,,,,,Received global model (64 bytes),[BLE] Received global model (64 bytes)
2026-05-21T15:55:43.265698,1779368143.2656982,FL,,,,,,,Global model updated (Adam reset),[FL] Global model updated (Adam reset)
2026-05-21T15:55:43.265698,1779368143.2656982,FL,,,,,,,"B1 unpacked: min=-7.5591, max=4.9606, mean=0.0025","[FL] B1 unpacked: min=-7.5591, max=4.9606, mean=0.0025"
2026-05-21T15:55:45.096830,1779368145.096831,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:55:47.094518,1779368147.094519,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:49.101952,1779368149.1019523,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:55:51.100208,1779368151.1002083,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:53.099725,1779368153.0997257,NEW_SAMPLE,,,,,30,cat,,[DATA] class=cat (n=30)
2026-05-21T15:55:55.095663,1779368155.095663,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:55:57.100398,1779368157.100398,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:55:59.100316,1779368159.1003165,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:56:00.839028,1779368160.8390286,FL,,,,,,,Local training (4-class cross-entropy),[FL] Local training (4-class cross-entropy)
2026-05-21T15:56:00.985948,1779368160.985949,TRAIN_EPOCH,0,0.6022,76.7,,,,,  Epoch  0  Loss=0.6022  Acc=76.7%
2026-05-21T15:56:01.135159,1779368161.1351597,TRAIN_EPOCH,1,0.5652,73.3,,,,,  Epoch  1  Loss=0.5652  Acc=73.3%
2026-05-21T15:56:01.283989,1779368161.2839892,TRAIN_EPOCH,2,0.5571,76.7,,,,,  Epoch  2  Loss=0.5571  Acc=76.7%
2026-05-21T15:56:01.431879,1779368161.4318793,TRAIN_EPOCH,3,0.5504,76.7,,,,,  Epoch  3  Loss=0.5504  Acc=76.7%
2026-05-21T15:56:01.580224,1779368161.5802248,TRAIN_EPOCH,4,0.545,76.7,,,,,  Epoch  4  Loss=0.5450  Acc=76.7%
2026-05-21T15:56:01.739542,1779368161.7395427,TRAIN_EPOCH,5,0.5417,73.3,,,,,  Epoch  5  Loss=0.5417  Acc=73.3%
2026-05-21T15:56:01.886031,1779368161.8860314,TRAIN_EPOCH,6,0.5384,73.3,,,,,  Epoch  6  Loss=0.5384  Acc=73.3%
2026-05-21T15:56:02.033576,1779368162.0335767,TRAIN_EPOCH,7,0.5358,73.3,,,,,  Epoch  7  Loss=0.5358  Acc=73.3%
2026-05-21T15:56:02.178845,1779368162.178845,TRAIN_EPOCH,8,0.5327,73.3,,,,,  Epoch  8  Loss=0.5327  Acc=73.3%
2026-05-21T15:56:02.336789,1779368162.336789,TRAIN_EPOCH,9,0.5313,73.3,,,,,  Epoch  9  Loss=0.5313  Acc=73.3%
2026-05-21T15:56:02.485790,1779368162.4857905,TRAIN_EPOCH,10,0.5288,73.3,,,,,  Epoch 10  Loss=0.5288  Acc=73.3%
2026-05-21T15:56:02.634576,1779368162.6345763,TRAIN_EPOCH,11,0.5278,73.3,,,,,  Epoch 11  Loss=0.5278  Acc=73.3%
2026-05-21T15:56:02.782133,1779368162.7821338,TRAIN_EPOCH,12,0.5252,73.3,,,,,  Epoch 12  Loss=0.5252  Acc=73.3%
2026-05-21T15:56:02.939991,1779368162.9399912,TRAIN_EPOCH,13,0.5247,73.3,,,,,  Epoch 13  Loss=0.5247  Acc=73.3%
2026-05-21T15:56:03.087893,1779368163.0878937,TRAIN_EPOCH,14,0.5224,73.3,,,,,  Epoch 14  Loss=0.5224  Acc=73.3%
2026-05-21T15:56:03.090173,1779368163.0901737,VALIDATION,,,,60.0,10,,,[ACCURACY] Validation: 60.0% (n=10)
2026-05-21T15:56:03.090505,1779368163.0905054,FL,,,,,,,"B1 pre-pack: min=-7.8478, max=4.3738, mean=0.0360","[FL] B1 pre-pack: min=-7.8478, max=4.3738, mean=0.0360"
2026-05-21T15:56:03.095190,1779368163.0951905,FL,,,,,,,Model sent (72 bytes),[FL] Model sent (72 bytes)
2026-05-21T15:56:03.095687,1779368163.0956872,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:56:03.243326,1779368163.243326,BLE,,,,,,,Received global model (64 bytes),[BLE] Received global model (64 bytes)
2026-05-21T15:56:03.245577,1779368163.2455778,FL,,,,,,,Global model updated (Adam reset),[FL] Global model updated (Adam reset)
2026-05-21T15:56:03.248730,1779368163.248731,FL,,,,,,,"B1 unpacked: min=-7.7165, max=4.5669, mean=0.0246","[FL] B1 unpacked: min=-7.7165, max=4.5669, mean=0.0246"
2026-05-21T15:56:05.100345,1779368165.1003456,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:56:07.097590,1779368167.0977662,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:56:09.092276,1779368169.0922768,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:56:11.096049,1779368171.0960493,NEW_SAMPLE,,,,,30,dog,,[DATA] class=dog (n=30)
2026-05-21T15:56:13.100137,1779368173.1001375,NEW_SAMPLE,,,,,30,other,,[DATA] class=other (n=30)
2026-05-21T15:56:15.102652,1779368175.1026528,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:56:17.100668,1779368177.1006684,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:56:19.098557,1779368179.0985575,NEW_SAMPLE,,,,,30,horse,,[DATA] class=horse (n=30)
2026-05-21T15:56:20.841152,1779368180.841153,FL,,,,,,,Local training (4-class cross-entropy),[FL] Local training (4-class cross-entropy)
2026-05-21T15:56:20.980113,1779368180.9801133,TRAIN_EPOCH,0,0.6272,76.7,,,,,  Epoch  0  Loss=0.6272  Acc=76.7%
2026-05-21T15:56:21.137293,1779368181.1372933,TRAIN_EPOCH,1,0.593,80.0,,,,,  Epoch  1  Loss=0.5930  Acc=80.0%
2026-05-21T15:56:21.287122,1779368181.2871227,TRAIN_EPOCH,2,0.5851,80.0,,,,,  Epoch  2  Loss=0.5851  Acc=80.0%
2026-05-21T15:56:21.435928,1779368181.4359283,TRAIN_EPOCH,3,0.5795,76.7,,,,,  Epoch  3  Loss=0.5795  Acc=76.7%
2026-05-21T15:56:21.582748,1779368181.582748,TRAIN_EPOCH,4,0.5748,76.7,,,,,  Epoch  4  Loss=0.5748  Acc=76.7%
2026-05-21T15:56:21.732029,1779368181.732029,TRAIN_EPOCH,5,0.5707,80.0,,,,,  Epoch  5  Loss=0.5707  Acc=80.0%
2026-05-21T15:56:21.889746,1779368181.8897464,TRAIN_EPOCH,6,0.5669,80.0,,,,,  Epoch  6  Loss=0.5669  Acc=80.0%
